P,1569542400,32.5,1.1953165234375
P,1569542400,39.5,0.0,0.25,0.6191444335937502
P,1569542400,40.0,0.05,0.25,0.5918009570312501
P,1569542400,42.0,0.0,0.15,0.36035795898437495
P,1569542400,42.5,0.0,0.1,0.2617261328125
C,1569542400,43.5,1.05,1.7,0.6181678808593751
C,1569542400,44.5,1.05,1.65,0.6826203613281252
C,1569542400,45.0,0.3,0.5,0.38672488281249995
C,1569542400,45.5,0.45,0.9,0.5488326367187502
C,1569542400,46.0,0.1,0.2,0.35938140625
P,1570147200,37.0,0.0,4.7,1.6933609082031251
P,1570147200,37.5,0.0,4.8,1.6455095849609376
P,1570147200,38.0,0.0,0.45,0.6152382226562501
P,1570147200,39.0,0.0,4.8,1.4428738793945315
P,1570147200,39.5,0.05,0.55,0.5371140039062501
P,1570147200,41.0,0.15,0.85,0.6347692773437501
P,1570147200,42.5,0.45,0.6,0.3789124609375
C,1570147200,39.5,4.4,7.2,0.9414068359375
C,1570147200,40.0,3.5,6.8,0.8261736132812498
C,1570147200,40.5,2.9,4.8,0.8251970605468748
C,1570147200,41.0,3.9,6.6,1.091801416015625
C,1570147200,41.5,2.85,3.8,0.5371140039062501
C,1570147200,42.0,2.45,2.95,0.526371923828125
C,1570147200,42.5,2.1,2.25,0.39990834472656256
C,1570147200,43.5,1.45,1.95,0.49707534179687507
C,1570147200,44.0,1.2,1.65,0.48389187988281257
C,1570147200,45.0,1.5,1.95,0.6411168701171875
C,1570147200,45.5,1.05,1.55,0.570316796875
C,1570147200,46.5,0.3,0.65,0.46045461425781253
P,1570752000,37.0,0.0,0.5,0.57812921875
P,1570752000,38.5,0.0,0.15,0.41602146484374997
P,1570752000,39.0,0.05,0.5,0.5556685058593751
P,1570752000,43.0,0.15,0.9,0.33887379882812496
P,1570752000,45.0,1.65,1.9,0.3364324169921875
P,1570752000,46.0,2.25,2.55,0.331061376953125
C,1570752000,39.5,4.1,7.1,0.6953155468750001
C,1570752000,41.5,3.8,4.8,0.7060576269531251
C,1570752000,43.5,1.6,2.1,0.437505625
C,1570752000,44.5,1.7,2.3,0.5317429638671876
C,1570752000,46.5,0.4,0.75,0.39942006835937505
C,1570752000,47.0,0.5,1.1,0.5327195166015625
C,1570752000,48.0,0.15,0.35,0.372076591796875
P,1571356800,37.5,0.0,0.15,0.411138701171875
P,1571356800,40.0,0.15,0.3,0.34278000976562495
P,1571356800,42.5,0.45,0.6,0.26319096191406255
P,1571356800,45.0,1.0,1.6,0.22461712890624996
P,1571356800,50.0,3.8,5.2,1.0000000000000003e-05
C,1571356800,42.5,2.4,2.9,0.4272518212890626
C,1571356800,45.0,1.0,1.3,0.35547519531249994
C,1571356800,47.5,0.5,1.0,0.46680220703125
C,1571356800,50.0,0.0,0.15,0.32813171874999997
P,1571961600,42.5,0.75,1.0,0.31836619140624994
P,1571961600,44.0,1.35,1.9,0.3627993408203125
C,1571961600,46.0,1.2,1.75,0.4733939379882813
C,1571961600,46.5,0.6,1.0,0.358404853515625
P,1573776000,27.5,0.0,0.1,0.57812921875
