P,1573776000,105.0,1.2,1.65,0.46289599609375004
P,1573776000,110.0,2.2,2.7,0.4293269958496094
P,1573776000,115.0,3.9,4.4,0.4039366247558594
P,1573776000,120.0,6.3,6.9,0.3845276391601562
C,1573776000,95.0,19.7,24.4,0.8718274536132812
C,1573776000,125.0,1.35,1.75,0.36206692626953124
C,1573776000,135.0,0.1,0.45,0.3715883154296875
C,1573776000,140.0,0.2,4.9,0.7282742016601562
P,1579219200,70.0,0.15,0.0,0.2500075
P,1579219200,100.0,1.2,4.2,0.48779809082031256
P,1579219200,105.0,2.95,3.7,0.37402969726562496
P,1579219200,110.0,4.2,5.3,0.3632876171875
P,1579219200,115.0,4.7,5.5,0.2721630401611328
P,1579219200,120.0,6.0,8.5,0.2833323620605468
P,1579219200,125.0,11.5,12.4,0.3107979077148437
P,1579219200,135.0,12.4,14.3,1.0000000000000003e-05
P,1579219200,140.0,19.5,21.6,1.0000000000000003e-05
P,1579219200,160.0,41.0,45.8,0.5576216113281252
C,1579219200,100.0,26.6,29.6,0.871949522705078
C,1579219200,110.0,11.6,16.5,0.5748333532714844
C,1579219200,115.0,27.5,30.0,1.2301063885498047
C,1579219200,120.0,7.4,10.3,0.5070850073242188
C,1579219200,125.0,3.6,4.3,0.32398136962890617
C,1579219200,130.0,2.0,2.8,0.31476515319824216
C,1579219200,135.0,7.7,9.5,0.6486851538085938
C,1579219200,140.0,0.2,1.2,0.3138496350097656
C,1579219200,145.0,0.15,0.6,0.2963937548828125
C,1579219200,150.0,4.0,6.6,0.6478306701660157
C,1579219200,155.0,2.25,2.5,0.5181932946777343
C,1579219200,160.0,0.0,2.65,0.5741009387207032
P,1587081600,70.0,0.0,4.9,0.6285437536621095
P,1587081600,80.0,0.1,4.9,0.5019581054687501
P,1587081600,85.0,1.8,2.25,0.42639733764648446
P,1587081600,130.0,17.3,18.6,0.3057930749511719
P,1587081600,135.0,20.1,22.5,0.30982135498046875
C,1587081600,70.0,50.1,54.9,0.8551039880371094
C,1587081600,90.0,34.3,37.7,0.6955596850585939
C,1587081600,115.0,11.4,12.4,0.3557193334960937
C,1587081600,135.0,3.8,4.5,0.32330998962402335
C,1587081600,140.0,2.45,3.3,0.31592480957031244
C,1587081600,155.0,2.7,3.3,0.4087583538818359
C,1587081600,190.0,0.0,3.3,0.5736126623535156
