P,1573776000,15.0,1.05,1.2,0.47559118164062497
C,1573776000,17.5,0.0,0.2,0.5507857421875001
P,1576800000,12.5,0.2,0.3,0.41797457031249996
P,1576800000,15.0,1.2,1.4,0.40479110839843746
P,1576800000,17.5,3.0,3.7,0.5996133789062501
P,1576800000,20.0,5.5,6.1,0.7392604199218749
C,1576800000,10.0,6.6,7.3,2.3584025415039056
C,1576800000,12.5,3.2,4.4,1.2978550732421872
C,1576800000,15.0,0.45,0.6,0.38281867187499996
C,1576800000,17.5,0.05,0.6,0.5283250292968751
C,1576800000,20.0,0.0,0.2,0.5312546875
C,1576800000,22.5,0.1,0.35,0.79687703125
P,1579219200,12.5,0.25,0.35,0.372076591796875
P,1579219200,15.0,1.3,1.5,0.37305314453125
P,1579219200,17.5,2.25,2.6,1.0000000000000003e-05
C,1579219200,15.0,0.5,0.7,0.3544986425781249
C,1579219200,17.5,0.1,0.5,0.5205126074218749
C,1579219200,20.0,0.15,0.25,0.5224657128906249
P,1587081600,12.5,0.5,0.75,0.389654541015625
C,1587081600,15.0,0.95,1.1,0.35156898437499995
C,1587081600,17.5,0.05,0.8,0.45606012695312503
C,1587081600,20.0,0.0,0.7,0.5546919531250001
