C,1571356800,1.0,0.25,0.55,1.0312548437500002
C,1571356800,2.0,1.78125109375
C,1571356800,3.0,3.7656255859375003
P,1576800000,1.0,0.0,0.3,1.3203158984374999
P,1576800000,2.0,0.55,0.9,0.992187578125
P,1576800000,3.0,0.5,3.8,3.1015647460937497
P,1576800000,5.0,1.15,1.8,1.0000000000000003e-05
C,1576800000,1.0,0.35,0.95,1.9218753906250001
C,1576800000,2.0,0.05,0.15,0.9687503125
C,1576800000,3.0,0.0,0.15,1.3203158984374999
C,1576800000,4.0,0.0,0.0,0.500005
C,1576800000,5.0,0.0,0.2,1.953125234375
C,1576800000,6.0,0.0,0.25,2.2421918945312496
C,1576800000,7.0,0.0,0.2,2.2421918945312496
C,1576800000,8.0,0.0,0.5,3.03906490234375
P,1584662400,1.0,0.0,0.3,0.929688203125
P,1584662400,2.0,0.4,1.15,0.8398453515625
P,1584662400,3.0,1.5,2.05,1.19141029296875
P,1584662400,5.0,0.0,0.0,1.0000000000000003e-05
P,1584662400,6.0,2.6,6.8,1.4140654296875002
C,1584662400,1.0,0.5,0.65,1.09375453125
C,1584662400,2.0,0.1,0.4,1.09375453125
C,1584662400,3.0,0.0,0.1,0.8281267187499999
C,1584662400,4.0,0.0,0.5,1.67578287109375
C,1584662400,5.0,0.0,0.0,0.500005
C,1584662400,6.0,0.0,0.5,1.9609376953125
