P,1573776000,35.0,0.2,0.35,0.2485426708984375
C,1573776000,35.0,1.85,2.3,0.3129951513671875
P,1576800000,35.0,0.45,0.7,0.23584748535156247
P,1576800000,40.0,3.7,4.2,0.34570966796874997
C,1576800000,35.0,2.2,2.65,0.2751537329101562
C,1576800000,40.0,0.05,0.25,0.1992267578125
C,1584662400,35.0,2.5,2.9,0.20508607421874997
C,1584662400,40.0,1.1,1.45,0.2802806347656249
C,1584662400,45.0,0.0,0.0,0.062509375
