C,1579219200,72.5,0.0,0.0,0.2500075
C,1579219200,75.0,0.0,0.0,0.2500075
C,1579219200,80.0,0.0,0.0,0.2500075
C,1579219200,85.0,0.0,0.0,0.500005
C,1579219200,90.0,0.15,0.0,0.7929708203125
P,1582243200,20.0,0.0,0.15,0.507817421875
P,1582243200,22.5,0.0,0.25,0.52539537109375
P,1582243200,25.0,0.15,0.35,0.46289599609375004
P,1582243200,27.5,0.3,0.4,0.3789124609375
P,1582243200,30.0,0.5,0.75,0.35547519531249994
P,1582243200,32.5,1.0,1.15,0.3086006640625
P,1582243200,35.0,1.85,2.0,0.2885813330078124
P,1582243200,37.5,3.1,3.4,0.2885813330078124
P,1582243200,40.0,4.8,5.0,0.2651440673828125
P,1582243200,45.0,8.9,10.4,0.4646049633789063
C,1582243200,27.5,7.8,9.4,0.5302781347656251
C,1582243200,30.0,6.3,6.5,0.3398503515625
C,1582243200,32.5,4.2,4.5,0.3112861840820312
C,1582243200,35.0,2.55,2.8,0.2846751220703124
C,1582243200,37.5,1.35,1.55,0.266608896484375
C,1582243200,40.0,0.6,0.75,0.25318129638671877
C,1582243200,42.5,0.05,0.5,0.28076891113281244
C,1582243200,45.0,0.249030947265625
P,1589500800,22.5,0.1,0.45,0.46973186523437505
P,1589500800,25.0,0.3,0.5,0.39551385742187506
P,1589500800,27.5,0.55,0.85,0.37622694091796877
P,1589500800,30.0,1.05,1.15,0.3303289624023437
P,1589500800,32.5,1.7,1.85,0.31519239501953117
P,1589500800,35.0,2.65,2.8,0.2990792749023437
P,1589500800,40.0,5.5,6.1,0.3186103295898437
P,1589500800,45.0,9.5,9.8,0.28247787841796873
C,1589500800,27.5,8.8,9.0,0.3454655297851562
C,1589500800,32.5,4.8,5.1,0.3064034204101562
C,1589500800,35.0,3.2,4.2,0.35278967529296873
C,1589500800,37.5,2.1,2.3,0.2766185620117187
C,1589500800,40.0,1.05,1.85,0.31055376953124997
P,1610668800,15.0,0.0,0.0,0.12500875
P,1610668800,16.25,0.3,0.45,0.49658706542968756
P,1610668800,17.5,0.55,0.75,0.5019581054687501
P,1610668800,18.75,0.35,0.55,0.4409235595703125
P,1610668800,20.0,0.4,0.7,0.432622861328125
P,1610668800,22.5,0.55,1.0,0.4057676611328125
P,1610668800,23.75,0.9,1.05,0.3764710791015625
P,1610668800,25.0,1.0,1.35,0.3764710791015625
P,1610668800,26.25,1.2,1.55,0.3618227880859375
P,1610668800,27.5,1.55,1.8,0.3498600170898437
P,1610668800,28.75,2.0,2.35,0.36084623535156246
P,1610668800,30.0,2.35,2.55,0.33899586791992187
P,1610668800,31.25,2.5,3.0,0.3343572424316406
P,1610668800,32.5,3.1,3.4,0.323126885986328
P,1610668800,33.75,3.7,4.0,0.3227606787109374
P,1610668800,35.0,4.1,4.5,0.31262894409179687
P,1610668800,36.25,4.6,5.3,0.31873239868164055
P,1610668800,42.5,8.6,9.0,0.2869944348144531
C,1610668800,15.0,13.7,15.5,1.0000000000000003e-05
C,1610668800,16.25,15.2,16.7,1.0000000000000003e-05
C,1610668800,17.5,0.0,0.0,1.0000000000000003e-05
C,1610668800,18.75,11.3,15.9,1.0000000000000003e-05
C,1610668800,20.0,9.8,10.8,1.0000000000000003e-05
C,1610668800,21.25,9.9,10.6,1.0000000000000003e-05
C,1610668800,22.5,13.3,15.1,0.5015918981933594
C,1610668800,23.75,12.5,13.0,0.35938140625
C,1610668800,25.0,8.2,8.9,1.0000000000000003e-05
C,1610668800,26.25,10.3,10.9,0.33789724609375
C,1610668800,27.5,9.4,9.9,0.32813171874999997
C,1610668800,28.75,8.6,9.0,0.3242255078124999
C,1610668800,30.0,6.8,9.0,0.3864807446289062
C,1610668800,31.25,6.9,7.2,0.3061592822265625
C,1610668800,32.5,5.3,7.3,0.362311064453125
C,1610668800,33.75,4.6,6.5,0.350470362548828
C,1610668800,35.0,4.7,5.0,0.2910227148437499
C,1610668800,36.25,4.2,4.5,0.29444064941406245
C,1610668800,37.5,3.7,4.1,0.3007882421875
C,1610668800,38.75,1.15,1.95,0.19300123413085937
C,1610668800,40.0,2.65,2.95,0.2823558093261719
C,1610668800,42.5,1.55,2.9,0.32434757690429683
C,1610668800,45.0,1.35,1.6,0.27283442016601556
C,1610668800,47.5,0.5,0.8,0.23731231445312498
P,1642723200,27.5,2.3,3.7,0.3812317736816406
P,1642723200,30.0,3.1,4.6,0.367193828125
P,1642723200,32.5,4.2,5.4,0.3425969061279296
C,1642723200,27.5,9.8,11.4,0.34168138793945313
C,1642723200,30.0,8.1,9.5,0.31488722229003896
C,1642723200,32.5,6.4,8.6,0.3355779333496094
C,1642723200,35.0,5.1,7.2,0.3217841259765625
C,1642723200,40.0,2.0,6.4,0.3706117626953125
