P,1573776000,60.0,0.0,4.7,1.6376971240234375
P,1573776000,65.0,0.0,1.55,1.0512742749023438
P,1573776000,70.0,0.0,1.5,0.8916026464843749
P,1573776000,80.0,1.1,2.0,0.762697685546875
P,1573776000,85.0,1.65,3.2,0.7292507543945312
P,1573776000,90.0,2.45,4.8,0.6931183032226562
P,1573776000,95.0,5.1,6.6,0.7143583251953125
P,1573776000,100.0,6.5,9.1,0.6590610266113281
P,1573776000,105.0,9.5,12.0,0.648441015625
P,1573776000,110.0,13.0,15.5,0.6433141137695313
P,1573776000,115.0,17.0,19.7,0.6608920629882813
P,1573776000,125.0,25.5,28.2,0.6171913281250001
C,1573776000,90.0,12.1,13.0,0.6967803759765626
C,1573776000,95.0,8.0,10.8,0.6816438085937502
C,1573776000,100.0,6.0,7.5,0.6645541357421877
C,1573776000,105.0,4.4,5.5,0.6774934594726563
C,1573776000,110.0,2.25,4.7,0.677859666748047
C,1573776000,115.0,1.25,3.6,0.6826203613281252
C,1573776000,120.0,0.5,4.8,0.8139667041015625
C,1573776000,125.0,0.0,4.7,0.8710950390625
C,1573776000,135.0,0.0,4.8,1.0461473474121097
P,1579219200,55.0,0.0,1.5,0.7651390673828126
P,1579219200,60.0,0.1,4.7,0.9145516357421876
P,1579219200,65.0,0.05,4.9,0.8093280786132812
P,1579219200,70.0,0.5,4.9,0.7243679907226561
P,1579219200,75.0,1.2,3.6,0.5939982006835938
P,1579219200,85.0,3.5,7.0,0.5932657861328126
P,1579219200,90.0,3.6,7.4,0.6030313134765627
P,1579219200,95.0,7.4,10.6,0.5629926513671876
P,1579219200,100.0,10.0,13.0,0.5538985040283204
P,1579219200,110.0,0.0,0.0,1.0000000000000003e-05
P,1579219200,115.0,0.0,0.0,1.0000000000000003e-05
P,1579219200,120.0,18.0,19.3,1.0000000000000003e-05
P,1579219200,130.0,22.5,25.1,1.0000000000000003e-05
C,1579219200,90.0,25.9,29.0,1.227909133911133
C,1579219200,100.0,10.1,12.4,0.5976602734375001
C,1579219200,105.0,8.0,10.2,0.5885050915527343
C,1579219200,110.0,5.9,8.4,0.5738568005371094
C,1579219200,115.0,3.6,6.4,0.5316208947753907
C,1579219200,120.0,3.1,6.4,0.581180946044922
C,1579219200,125.0,1.15,5.0,0.5336960693359375
C,1579219200,130.0,0.4,4.9,0.5537154003906251
C,1579219200,135.0,6.3,9.8,0.9361578649902342
C,1579219200,140.0,0.05,4.9,0.6284216845703126
C,1579219200,150.0,1.8,4.9,0.7753928710937501
C,1579219200,155.0,0.95,4.9,0.77929908203125
C,1579219200,160.0,0.0,0.0,0.2500075
C,1579219200,165.0,2.75,4.0,0.883790224609375
C,1579219200,170.0,0.0,0.4,0.5112353564453125
P,1587081600,60.0,1.3,3.2,0.6336706555175782
P,1587081600,65.0,2.55,5.4,0.6794465649414063
P,1587081600,80.0,5.9,7.6,0.571415418701172
P,1587081600,85.0,7.4,10.5,0.5794719787597657
P,1587081600,90.0,10.2,12.5,0.5830119824218749
P,1587081600,95.0,12.7,13.6,0.5534712622070312
P,1587081600,120.0,27.8,29.6,0.5228929547119141
P,1587081600,125.0,31.6,33.3,0.5173998455810547
C,1587081600,90.0,19.4,21.5,0.5910685424804689
C,1587081600,100.0,14.1,17.0,0.5786174951171875
C,1587081600,105.0,12.0,15.0,0.5741619732666017
C,1587081600,110.0,10.1,12.9,0.5636640313720704
C,1587081600,115.0,9.3,10.4,0.5582929913330079
C,1587081600,125.0,0.0,0.0,0.062509375
C,1587081600,145.0,4.2,6.2,0.6092568371582032
C,1587081600,155.0,2.65,5.7,0.617313397216797
C,1587081600,160.0,1.25,4.0,0.5578657495117189
