P,1573776000,2.5,0.0,0.35,1.0859420703125
C,1573776000,2.5,0.0,0.7,1.7304700976562502
C,1573776000,5.0,0.0,0.1,1.421877890625
P,1582243200,2.5,0.15,0.9,1.115238798828125
C,1582243200,2.5,0.35,0.7,0.5117236328125
C,1582243200,5.0,1.0078174609375
